plate index,star index,x pixel,y pixel,lambda,beta,Hwmag,nphoton
0,0,4.969552e+01,5.035075e+01,999.000,999.000,12.0,999.0
0,1,1.460205e+02,4.934309e+01,999.000,999.000,12.0,999.0
0,2,2.434265e+02,4.783701e+01,999.000,999.000,12.0,999.0
0,3,3.400750e+02,4.881291e+01,999.000,999.000,12.0,999.0
0,4,4.406468e+02,4.866054e+01,999.000,999.000,12.0,999.0
0,5,5.402476e+02,4.877232e+01,999.000,999.000,12.0,999.0
0,6,6.370331e+02,4.959686e+01,999.000,999.000,12.0,999.0
0,7,7.355118e+02,4.772098e+01,999.000,999.000,12.0,999.0
0,8,8.340232e+02,4.996666e+01,999.000,999.000,12.0,999.0
0,9,9.301179e+02,4.787204e+01,999.000,999.000,12.0,999.0
0,10,1.031652e+03,4.881154e+01,999.000,999.000,12.0,999.0
0,11,1.126123e+03,4.988699e+01,999.000,999.000,12.0,999.0
0,12,1.225374e+03,4.966368e+01,999.000,999.000,12.0,999.0
0,13,1.325740e+03,4.830898e+01,999.000,999.000,12.0,999.0
0,14,1.420886e+03,5.076887e+01,999.000,999.000,12.0,999.0
0,15,1.519114e+03,4.936551e+01,999.000,999.000,12.0,999.0
0,16,1.616488e+03,4.804556e+01,999.000,999.000,12.0,999.0
0,17,1.715335e+03,4.904253e+01,999.000,999.000,12.0,999.0
0,18,1.810873e+03,4.816895e+01,999.000,999.000,12.0,999.0
0,19,1.910353e+03,4.943418e+01,999.000,999.000,12.0,999.0
0,20,5.069409e+01,1.456582e+02,999.000,999.000,12.0,999.0
0,21,1.472113e+02,1.474800e+02,999.000,999.000,12.0,999.0
0,22,2.447596e+02,1.452295e+02,999.000,999.000,12.0,999.0
0,23,3.433729e+02,1.480966e+02,999.000,999.000,12.0,999.0
0,24,4.414146e+02,1.472722e+02,999.000,999.000,12.0,999.0
0,25,5.391521e+02,1.483565e+02,999.000,999.000,12.0,999.0
0,26,6.375786e+02,1.462895e+02,999.000,999.000,12.0,999.0
0,27,7.333404e+02,1.449055e+02,999.000,999.000,12.0,999.0
0,28,8.335913e+02,1.456304e+02,999.000,999.000,12.0,999.0
0,29,9.303265e+02,1.467574e+02,999.000,999.000,12.0,999.0
0,30,1.029786e+03,1.489638e+02,999.000,999.000,12.0,999.0
0,31,1.126979e+03,1.475718e+02,999.000,999.000,12.0,999.0
0,32,1.224002e+03,1.483119e+02,999.000,999.000,12.0,999.0
0,33,1.322928e+03,1.461223e+02,999.000,999.000,12.0,999.0
0,34,1.419993e+03,1.464684e+02,999.000,999.000,12.0,999.0
0,35,1.520013e+03,1.466671e+02,999.000,999.000,12.0,999.0
0,36,1.616971e+03,1.481694e+02,999.000,999.000,12.0,999.0
0,37,1.715853e+03,1.464352e+02,999.000,999.000,12.0,999.0
0,38,1.811885e+03,1.467091e+02,999.000,999.000,12.0,999.0
0,39,1.912619e+03,1.486210e+02,999.000,999.000,12.0,999.0
0,40,4.869894e+01,2.441273e+02,999.000,999.000,12.0,999.0
0,41,1.483653e+02,2.449672e+02,999.000,999.000,12.0,999.0
0,42,2.458541e+02,2.436555e+02,999.000,999.000,12.0,999.0
0,43,3.418991e+02,2.447643e+02,999.000,999.000,12.0,999.0
0,44,4.413232e+02,2.458294e+02,999.000,999.000,12.0,999.0
0,45,5.384575e+02,2.461925e+02,999.000,999.000,12.0,999.0
0,46,6.374094e+02,2.436083e+02,999.000,999.000,12.0,999.0
0,47,7.364325e+02,2.424748e+02,999.000,999.000,12.0,999.0
0,48,8.336887e+02,2.455386e+02,999.000,999.000,12.0,999.0
0,49,9.320679e+02,2.466673e+02,999.000,999.000,12.0,999.0
0,50,1.027828e+03,2.442993e+02,999.000,999.000,12.0,999.0
0,51,1.127204e+03,2.452646e+02,999.000,999.000,12.0,999.0
0,52,1.225359e+03,2.450268e+02,999.000,999.000,12.0,999.0
0,53,1.324089e+03,2.428432e+02,999.000,999.000,12.0,999.0
0,54,1.420381e+03,2.423296e+02,999.000,999.000,12.0,999.0
0,55,1.519569e+03,2.449330e+02,999.000,999.000,12.0,999.0
0,56,1.617429e+03,2.454861e+02,999.000,999.000,12.0,999.0
0,57,1.713476e+03,2.434829e+02,999.000,999.000,12.0,999.0
0,58,1.811960e+03,2.446729e+02,999.000,999.000,12.0,999.0
0,59,1.911445e+03,2.442068e+02,999.000,999.000,12.0,999.0
0,60,4.782343e+01,3.420362e+02,999.000,999.000,12.0,999.0
