plate index,star index,x pixel,y pixel,lambda,beta,Hwmag,nphoton
0,0,4.856766e+01,4.779315e+01,999.000,999.000,12.0,999.0
0,1,1.458699e+02,4.913136e+01,999.000,999.000,12.0,999.0
0,2,2.456738e+02,4.876900e+01,999.000,999.000,12.0,999.0
0,3,3.418922e+02,4.847579e+01,999.000,999.000,12.0,999.0
0,4,4.430139e+02,4.929134e+01,999.000,999.000,12.0,999.0
0,5,5.399241e+02,4.992838e+01,999.000,999.000,12.0,999.0
0,6,6.366407e+02,4.898923e+01,999.000,999.000,12.0,999.0
0,7,7.355705e+02,4.781924e+01,999.000,999.000,12.0,999.0
0,8,8.346116e+02,4.940944e+01,999.000,999.000,12.0,999.0
0,9,9.338340e+02,4.853948e+01,999.000,999.000,12.0,999.0
0,10,1.028077e+03,4.999608e+01,999.000,999.000,12.0,999.0
0,11,1.128065e+03,4.866400e+01,999.000,999.000,12.0,999.0
0,12,1.225518e+03,4.970513e+01,999.000,999.000,12.0,999.0
0,13,1.322720e+03,4.783755e+01,999.000,999.000,12.0,999.0
0,14,1.422092e+03,5.071143e+01,999.000,999.000,12.0,999.0
0,15,1.519507e+03,4.819520e+01,999.000,999.000,12.0,999.0
0,16,1.618076e+03,4.842563e+01,999.000,999.000,12.0,999.0
0,17,1.714474e+03,4.935321e+01,999.000,999.000,12.0,999.0
0,18,1.812998e+03,5.134071e+01,999.000,999.000,12.0,999.0
0,19,1.911395e+03,4.893453e+01,999.000,999.000,12.0,999.0
0,20,4.901960e+01,1.472159e+02,999.000,999.000,12.0,999.0
0,21,1.470166e+02,1.447586e+02,999.000,999.000,12.0,999.0
0,22,2.442316e+02,1.479165e+02,999.000,999.000,12.0,999.0
0,23,3.431264e+02,1.466906e+02,999.000,999.000,12.0,999.0
0,24,4.411876e+02,1.476869e+02,999.000,999.000,12.0,999.0
0,25,5.389387e+02,1.487398e+02,999.000,999.000,12.0,999.0
0,26,6.369853e+02,1.453376e+02,999.000,999.000,12.0,999.0
0,27,7.356965e+02,1.466629e+02,999.000,999.000,12.0,999.0
0,28,8.323414e+02,1.482162e+02,999.000,999.000,12.0,999.0
0,29,9.316965e+02,1.484013e+02,999.000,999.000,12.0,999.0
0,30,1.028847e+03,1.473750e+02,999.000,999.000,12.0,999.0
0,31,1.127056e+03,1.460106e+02,999.000,999.000,12.0,999.0
0,32,1.224809e+03,1.461882e+02,999.000,999.000,12.0,999.0
0,33,1.323899e+03,1.462508e+02,999.000,999.000,12.0,999.0
0,34,1.421761e+03,1.472184e+02,999.000,999.000,12.0,999.0
0,35,1.519006e+03,1.474933e+02,999.000,999.000,12.0,999.0
0,36,1.616561e+03,1.471769e+02,999.000,999.000,12.0,999.0
0,37,1.716856e+03,1.471522e+02,999.000,999.000,12.0,999.0
0,38,1.813539e+03,1.473581e+02,999.000,999.000,12.0,999.0
0,39,1.909854e+03,1.462105e+02,999.000,999.000,12.0,999.0
0,40,4.899562e+01,2.450301e+02,999.000,999.000,12.0,999.0
0,41,1.468877e+02,2.429911e+02,999.000,999.000,12.0,999.0
0,42,2.457219e+02,2.441562e+02,999.000,999.000,12.0,999.0
0,43,3.427734e+02,2.457593e+02,999.000,999.000,12.0,999.0
0,44,4.402607e+02,2.454877e+02,999.000,999.000,12.0,999.0
0,45,5.403382e+02,2.462817e+02,999.000,999.000,12.0,999.0
0,46,6.350075e+02,2.434013e+02,999.000,999.000,12.0,999.0
0,47,7.335859e+02,2.457714e+02,999.000,999.000,12.0,999.0
0,48,8.324772e+02,2.439485e+02,999.000,999.000,12.0,999.0
0,49,9.304857e+02,2.456795e+02,999.000,999.000,12.0,999.0
0,50,1.028873e+03,2.429732e+02,999.000,999.000,12.0,999.0
