plate index,star index,x pixel,y pixel,lambda,beta,Hwmag,nphoton
0,0,4.903419e+01,4.935877e+01,999.000,999.000,12.0,999.0
0,1,1.483597e+02,5.051068e+01,999.000,999.000,12.0,999.0
0,2,2.462247e+02,4.721367e+01,999.000,999.000,12.0,999.0
0,3,3.424897e+02,5.068661e+01,999.000,999.000,12.0,999.0
0,4,4.407020e+02,4.895268e+01,999.000,999.000,12.0,999.0
0,5,5.384726e+02,4.820002e+01,999.000,999.000,12.0,999.0
0,6,6.375697e+02,4.819704e+01,999.000,999.000,12.0,999.0
0,7,7.349439e+02,4.791718e+01,999.000,999.000,12.0,999.0
0,8,8.337469e+02,4.877635e+01,999.000,999.000,12.0,999.0
0,9,9.291527e+02,4.983388e+01,999.000,999.000,12.0,999.0
0,10,1.030567e+03,4.958406e+01,999.000,999.000,12.0,999.0
0,11,1.126904e+03,4.963829e+01,999.000,999.000,12.0,999.0
0,12,1.225680e+03,4.730519e+01,999.000,999.000,12.0,999.0
0,13,1.322863e+03,4.742904e+01,999.000,999.000,12.0,999.0
0,14,1.420621e+03,5.055380e+01,999.000,999.000,12.0,999.0
0,15,1.519463e+03,4.996889e+01,999.000,999.000,12.0,999.0
0,16,1.617825e+03,5.118321e+01,999.000,999.000,12.0,999.0
0,17,1.714797e+03,5.020982e+01,999.000,999.000,12.0,999.0
0,18,1.812847e+03,4.797561e+01,999.000,999.000,12.0,999.0
0,19,1.911686e+03,5.028527e+01,999.000,999.000,12.0,999.0
0,20,4.812966e+01,1.476284e+02,999.000,999.000,12.0,999.0
0,21,1.454856e+02,1.472148e+02,999.000,999.000,12.0,999.0
0,22,2.453950e+02,1.461801e+02,999.000,999.000,12.0,999.0
0,23,3.423294e+02,1.470028e+02,999.000,999.000,12.0,999.0
0,24,4.390797e+02,1.468530e+02,999.000,999.000,12.0,999.0
0,25,5.381859e+02,1.478925e+02,999.000,999.000,12.0,999.0
0,26,6.365324e+02,1.471245e+02,999.000,999.000,12.0,999.0
0,27,7.338068e+02,1.485847e+02,999.000,999.000,12.0,999.0
0,28,8.315075e+02,1.462255e+02,999.000,999.000,12.0,999.0
0,29,9.310366e+02,1.474711e+02,999.000,999.000,12.0,999.0
0,30,1.029897e+03,1.474988e+02,999.000,999.000,12.0,999.0
0,31,1.126767e+03,1.461357e+02,999.000,999.000,12.0,999.0
0,32,1.224256e+03,1.458187e+02,999.000,999.000,12.0,999.0
0,33,1.323385e+03,1.480136e+02,999.000,999.000,12.0,999.0
0,34,1.421717e+03,1.475174e+02,999.000,999.000,12.0,999.0
0,35,1.518700e+03,1.468375e+02,999.000,999.000,12.0,999.0
0,36,1.617545e+03,1.473944e+02,999.000,999.000,12.0,999.0
0,37,1.716043e+03,1.463247e+02,999.000,999.000,12.0,999.0
0,38,1.812793e+03,1.472383e+02,999.000,999.000,12.0,999.0
0,39,1.910186e+03,1.463949e+02,999.000,999.000,12.0,999.0
0,40,4.934765e+01,2.451888e+02,999.000,999.000,12.0,999.0
0,41,1.472475e+02,2.459861e+02,999.000,999.000,12.0,999.0
0,42,2.460988e+02,2.446604e+02,999.000,999.000,12.0,999.0
0,43,3.417154e+02,2.458498e+02,999.000,999.000,12.0,999.0
0,44,4.403384e+02,2.439658e+02,999.000,999.000,12.0,999.0
0,45,5.381618e+02,2.447115e+02,999.000,999.000,12.0,999.0
0,46,6.352660e+02,2.436353e+02,999.000,999.000,12.0,999.0
0,47,7.351264e+02,2.448994e+02,999.000,999.000,12.0,999.0
0,48,8.335278e+02,2.450787e+02,999.000,999.000,12.0,999.0
0,49,9.302612e+02,2.448027e+02,999.000,999.000,12.0,999.0
