plate index,star index,x pixel,y pixel,lambda,beta,Hwmag,nphoton
0,0,9.710126e+01,9.725445e+01,999.000,999.000,13.5,999.0
0,1,2.883384e+02,9.677690e+01,999.000,999.000,13.5,999.0
0,2,4.794600e+02,9.696488e+01,999.000,999.000,13.5,999.0
0,3,6.707398e+02,9.491782e+01,999.000,999.000,13.5,999.0
0,4,8.621054e+02,9.686702e+01,999.000,999.000,13.5,999.0
0,5,1.056019e+03,9.583184e+01,999.000,999.000,13.5,999.0
0,6,1.247189e+03,9.581034e+01,999.000,999.000,13.5,999.0
0,7,1.439128e+03,9.712057e+01,999.000,999.000,13.5,999.0
0,8,1.631778e+03,9.556322e+01,999.000,999.000,13.5,999.0
0,9,1.823948e+03,9.472035e+01,999.000,999.000,13.5,999.0
0,10,9.372322e+01,2.875305e+02,999.000,999.000,13.5,999.0
0,11,2.889251e+02,2.868032e+02,999.000,999.000,13.5,999.0
0,12,4.779732e+02,2.861601e+02,999.000,999.000,13.5,999.0
0,13,6.738596e+02,2.878544e+02,999.000,999.000,13.5,999.0
0,14,8.645906e+02,2.883983e+02,999.000,999.000,13.5,999.0
0,15,1.055528e+03,2.858379e+02,999.000,999.000,13.5,999.0
0,16,1.249343e+03,2.880145e+02,999.000,999.000,13.5,999.0
0,17,1.440021e+03,2.882552e+02,999.000,999.000,13.5,999.0
0,18,1.632691e+03,2.881732e+02,999.000,999.000,13.5,999.0
0,19,1.824107e+03,2.867299e+02,999.000,999.000,13.5,999.0
0,20,9.709653e+01,4.796890e+02,999.000,999.000,13.5,999.0
0,21,2.890614e+02,4.798138e+02,999.000,999.000,13.5,999.0
0,22,4.790927e+02,4.804330e+02,999.000,999.000,13.5,999.0
0,23,6.713875e+02,4.787126e+02,999.000,999.000,13.5,999.0
0,24,8.643432e+02,4.803834e+02,999.000,999.000,13.5,999.0
0,25,1.055790e+03,4.809919e+02,999.000,999.000,13.5,999.0
0,26,1.245715e+03,4.777124e+02,999.000,999.000,13.5,999.0
0,27,1.442026e+03,4.802239e+02,999.000,999.000,13.5,999.0
0,28,1.629825e+03,4.784734e+02,999.000,999.000,13.5,999.0
0,29,1.821918e+03,4.798295e+02,999.000,999.000,13.5,999.0
0,30,9.472389e+01,6.713199e+02,999.000,999.000,13.5,999.0
0,31,2.885649e+02,6.732736e+02,999.000,999.000,13.5,999.0
0,32,4.817960e+02,6.720571e+02,999.000,999.000,13.5,999.0
0,33,6.717646e+02,6.727953e+02,999.000,999.000,13.5,999.0
0,34,8.636089e+02,6.709532e+02,999.000,999.000,13.5,999.0
0,35,1.056174e+03,6.724605e+02,999.000,999.000,13.5,999.0
0,36,1.247633e+03,6.734224e+02,999.000,999.000,13.5,999.0
0,37,1.440082e+03,6.712927e+02,999.000,999.000,13.5,999.0
0,38,1.630860e+03,6.726659e+02,999.000,999.000,13.5,999.0
0,39,1.824438e+03,6.724814e+02,999.000,999.000,13.5,999.0
0,40,9.639258e+01,8.639353e+02,999.000,999.000,13.5,999.0
0,41,2.855646e+02,8.627485e+02,999.000,999.000,13.5,999.0
0,42,4.798898e+02,8.642831e+02,999.000,999.000,13.5,999.0
0,43,6.721629e+02,8.637297e+02,999.000,999.000,13.5,999.0
0,44,8.645612e+02,8.646020e+02,999.000,999.000,13.5,999.0
0,45,1.055184e+03,8.647789e+02,999.000,999.000,13.5,999.0
0,46,1.246672e+03,8.655345e+02,999.000,999.000,13.5,999.0
0,47,1.439049e+03,8.631634e+02,999.000,999.000,13.5,999.0
0,48,1.632548e+03,8.648650e+02,999.000,999.000,13.5,999.0
0,49,1.823148e+03,8.647008e+02,999.000,999.000,13.5,999.0
0,50,9.523586e+01,1.056075e+03,999.000,999.000,13.5,999.0
0,51,2.891438e+02,1.056612e+03,999.000,999.000,13.5,999.0
0,52,4.792138e+02,1.056132e+03,999.000,999.000,13.5,999.0
0,53,6.711014e+02,1.056671e+03,999.000,999.000,13.5,999.0
0,54,8.639088e+02,1.056392e+03,999.000,999.000,13.5,999.0
0,55,1.056199e+03,1.055437e+03,999.000,999.000,13.5,999.0
0,56,1.249038e+03,1.056107e+03,999.000,999.000,13.5,999.0
0,57,1.439121e+03,1.056664e+03,999.000,999.000,13.5,999.0
0,58,1.630432e+03,1.055148e+03,999.000,999.000,13.5,999.0
0,59,1.823878e+03,1.055602e+03,999.000,999.000,13.5,999.0
0,60,9.664364e+01,1.249315e+03,999.000,999.000,13.5,999.0
0,61,2.865185e+02,1.248325e+03,999.000,999.000,13.5,999.0
0,62,4.795127e+02,1.247381e+03,999.000,999.000,13.5,999.0
0,63,6.723062e+02,1.247439e+03,999.000,999.000,13.5,999.0
0,64,8.642310e+02,1.249421e+03,999.000,999.000,13.5,999.0
0,65,1.056083e+03,1.248472e+03,999.000,999.000,13.5,999.0
0,66,1.247743e+03,1.246112e+03,999.000,999.000,13.5,999.0
0,67,1.439201e+03,1.248526e+03,999.000,999.000,13.5,999.0
0,68,1.631072e+03,1.247124e+03,999.000,999.000,13.5,999.0
0,69,1.825156e+03,1.247897e+03,999.000,999.000,13.5,999.0
0,70,9.488279e+01,1.438415e+03,999.000,999.000,13.5,999.0
0,71,2.892280e+02,1.439728e+03,999.000,999.000,13.5,999.0
0,72,4.786849e+02,1.439244e+03,999.000,999.000,13.5,999.0
0,73,6.749036e+02,1.438804e+03,999.000,999.000,13.5,999.0
0,74,8.622619e+02,1.440922e+03,999.000,999.000,13.5,999.0
0,75,1.057604e+03,1.442483e+03,999.000,999.000,13.5,999.0
0,76,1.247103e+03,1.440566e+03,999.000,999.000,13.5,999.0
0,77,1.439884e+03,1.440199e+03,999.000,999.000,13.5,999.0
0,78,1.631934e+03,1.438773e+03,999.000,999.000,13.5,999.0
0,79,1.823348e+03,1.439747e+03,999.000,999.000,13.5,999.0
0,80,9.822839e+01,1.631331e+03,999.000,999.000,13.5,999.0
0,81,2.880949e+02,1.630133e+03,999.000,999.000,13.5,999.0
0,82,4.786789e+02,1.632551e+03,999.000,999.000,13.5,999.0
0,83,6.726466e+02,1.631941e+03,999.000,999.000,13.5,999.0
0,84,8.647124e+02,1.631274e+03,999.000,999.000,13.5,999.0
0,85,1.054853e+03,1.630503e+03,999.000,999.000,13.5,999.0
0,86,1.248536e+03,1.632444e+03,999.000,999.000,13.5,999.0
0,87,1.440069e+03,1.633350e+03,999.000,999.000,13.5,999.0
0,88,1.632820e+03,1.632095e+03,999.000,999.000,13.5,999.0
0,89,1.824712e+03,1.631490e+03,999.000,999.000,13.5,999.0
0,90,9.599156e+01,1.824613e+03,999.000,999.000,13.5,999.0
0,91,2.875917e+02,1.823022e+03,999.000,999.000,13.5,999.0
0,92,4.809104e+02,1.821819e+03,999.000,999.000,13.5,999.0
0,93,6.723132e+02,1.825712e+03,999.000,999.000,13.5,999.0
0,94,8.625107e+02,1.825687e+03,999.000,999.000,13.5,999.0
0,95,1.055455e+03,1.823698e+03,999.000,999.000,13.5,999.0
0,96,1.247517e+03,1.824068e+03,999.000,999.000,13.5,999.0
0,97,1.439738e+03,1.825667e+03,999.000,999.000,13.5,999.0
0,98,1.634284e+03,1.822899e+03,999.000,999.000,13.5,999.0
0,99,1.823623e+03,1.824120e+03,999.000,999.000,13.5,999.0
