plate index,star index,x pixel,y pixel,lambda,beta,Hwmag,nphoton
0,0,1.916300e+02,1.916081e+02,999.000,999.000,12.0,999.0
0,1,5.769941e+02,1.920499e+02,999.000,999.000,12.0,999.0
0,2,9.604159e+02,1.918348e+02,999.000,999.000,12.0,999.0
0,3,1.343382e+03,1.918320e+02,999.000,999.000,12.0,999.0
0,4,1.728672e+03,1.920626e+02,999.000,999.000,12.0,999.0
0,5,1.905500e+02,5.757743e+02,999.000,999.000,12.0,999.0
0,6,5.765935e+02,5.762969e+02,999.000,999.000,12.0,999.0
0,7,9.594382e+02,5.759511e+02,999.000,999.000,12.0,999.0
0,8,1.344631e+03,5.765681e+02,999.000,999.000,12.0,999.0
0,9,1.728439e+03,5.753430e+02,999.000,999.000,12.0,999.0
0,10,1.912328e+02,9.596393e+02,999.000,999.000,12.0,999.0
0,11,5.765284e+02,9.591439e+02,999.000,999.000,12.0,999.0
0,12,9.603419e+02,9.583300e+02,999.000,999.000,12.0,999.0
0,13,1.343354e+03,9.577675e+02,999.000,999.000,12.0,999.0
0,14,1.730001e+03,9.600601e+02,999.000,999.000,12.0,999.0
0,15,1.928020e+02,1.343169e+03,999.000,999.000,12.0,999.0
0,16,5.748179e+02,1.343245e+03,999.000,999.000,12.0,999.0
0,17,9.590120e+02,1.343419e+03,999.000,999.000,12.0,999.0
0,18,1.344317e+03,1.344418e+03,999.000,999.000,12.0,999.0
0,19,1.728312e+03,1.344568e+03,999.000,999.000,12.0,999.0
0,20,1.912731e+02,1.728686e+03,999.000,999.000,12.0,999.0
0,21,5.772159e+02,1.728925e+03,999.000,999.000,12.0,999.0
0,22,9.600970e+02,1.730983e+03,999.000,999.000,12.0,999.0
0,23,1.343137e+03,1.728295e+03,999.000,999.000,12.0,999.0
0,24,1.727625e+03,1.728154e+03,999.000,999.000,12.0,999.0
