plate index,star index,x pixel,y pixel,lambda,beta,Hwmag,nphoton
0,0,6.469552e+01,6.535075e+01,999.000,999.000,12.0,999.0
0,1,1.910205e+02,6.434309e+01,999.000,999.000,12.0,999.0
0,2,3.184265e+02,6.283701e+01,999.000,999.000,12.0,999.0
0,3,4.450750e+02,6.381291e+01,999.000,999.000,12.0,999.0
0,4,5.756468e+02,6.366054e+01,999.000,999.000,12.0,999.0
0,5,7.052476e+02,6.377232e+01,999.000,999.000,12.0,999.0
0,6,8.320331e+02,6.459686e+01,999.000,999.000,12.0,999.0
0,7,9.605118e+02,6.272098e+01,999.000,999.000,12.0,999.0
0,8,1.089023e+03,6.496666e+01,999.000,999.000,12.0,999.0
0,9,1.215118e+03,6.287204e+01,999.000,999.000,12.0,999.0
0,10,1.346652e+03,6.381154e+01,999.000,999.000,12.0,999.0
0,11,1.471123e+03,6.488699e+01,999.000,999.000,12.0,999.0
0,12,1.600374e+03,6.466368e+01,999.000,999.000,12.0,999.0
0,13,1.730740e+03,6.330898e+01,999.000,999.000,12.0,999.0
0,14,1.855886e+03,6.576887e+01,999.000,999.000,12.0,999.0
0,15,6.411429e+01,1.923655e+02,999.000,999.000,12.0,999.0
0,16,1.914881e+02,1.910456e+02,999.000,999.000,12.0,999.0
0,17,3.203345e+02,1.920425e+02,999.000,999.000,12.0,999.0
0,18,4.458733e+02,1.911689e+02,999.000,999.000,12.0,999.0
0,19,5.753532e+02,1.924342e+02,999.000,999.000,12.0,999.0
0,20,7.056941e+02,1.906582e+02,999.000,999.000,12.0,999.0
0,21,8.322113e+02,1.924800e+02,999.000,999.000,12.0,999.0
0,22,9.597596e+02,1.902295e+02,999.000,999.000,12.0,999.0
0,23,1.088373e+03,1.930966e+02,999.000,999.000,12.0,999.0
0,24,1.216415e+03,1.922722e+02,999.000,999.000,12.0,999.0
0,25,1.344152e+03,1.933565e+02,999.000,999.000,12.0,999.0
0,26,1.472579e+03,1.912895e+02,999.000,999.000,12.0,999.0
0,27,1.598340e+03,1.899055e+02,999.000,999.000,12.0,999.0
0,28,1.728591e+03,1.906304e+02,999.000,999.000,12.0,999.0
0,29,1.855326e+03,1.917574e+02,999.000,999.000,12.0,999.0
0,30,6.478580e+01,3.219638e+02,999.000,999.000,12.0,999.0
0,31,1.919788e+02,3.205718e+02,999.000,999.000,12.0,999.0
0,32,3.190018e+02,3.213119e+02,999.000,999.000,12.0,999.0
0,33,4.479279e+02,3.191223e+02,999.000,999.000,12.0,999.0
0,34,5.749929e+02,3.194684e+02,999.000,999.000,12.0,999.0
0,35,7.050127e+02,3.196671e+02,999.000,999.000,12.0,999.0
0,36,8.319714e+02,3.211694e+02,999.000,999.000,12.0,999.0
0,37,9.608531e+02,3.194352e+02,999.000,999.000,12.0,999.0
0,38,1.086885e+03,3.197091e+02,999.000,999.000,12.0,999.0
0,39,1.217619e+03,3.216210e+02,999.000,999.000,12.0,999.0
0,40,1.343699e+03,3.191273e+02,999.000,999.000,12.0,999.0
0,41,1.473365e+03,3.199672e+02,999.000,999.000,12.0,999.0
0,42,1.600854e+03,3.186555e+02,999.000,999.000,12.0,999.0
0,43,1.726899e+03,3.197643e+02,999.000,999.000,12.0,999.0
0,44,1.856323e+03,3.208294e+02,999.000,999.000,12.0,999.0
0,45,6.345755e+01,4.491925e+02,999.000,999.000,12.0,999.0
0,46,1.924094e+02,4.466083e+02,999.000,999.000,12.0,999.0
0,47,3.214325e+02,4.454748e+02,999.000,999.000,12.0,999.0
0,48,4.486887e+02,4.485386e+02,999.000,999.000,12.0,999.0
0,49,5.770679e+02,4.496673e+02,999.000,999.000,12.0,999.0
0,50,7.028284e+02,4.472993e+02,999.000,999.000,12.0,999.0
0,51,8.322039e+02,4.482646e+02,999.000,999.000,12.0,999.0
0,52,9.603591e+02,4.480268e+02,999.000,999.000,12.0,999.0
0,53,1.089089e+03,4.458432e+02,999.000,999.000,12.0,999.0
0,54,1.215381e+03,4.453296e+02,999.000,999.000,12.0,999.0
0,55,1.344569e+03,4.479330e+02,999.000,999.000,12.0,999.0
0,56,1.472429e+03,4.484861e+02,999.000,999.000,12.0,999.0
0,57,1.598476e+03,4.464829e+02,999.000,999.000,12.0,999.0
0,58,1.726960e+03,4.476729e+02,999.000,999.000,12.0,999.0
0,59,1.856445e+03,4.472068e+02,999.000,999.000,12.0,999.0
0,60,6.282343e+01,5.750362e+02,999.000,999.000,12.0,999.0
0,61,1.907731e+02,5.747092e+02,999.000,999.000,12.0,999.0
0,62,3.208952e+02,5.771701e+02,999.000,999.000,12.0,999.0
0,63,4.482856e+02,5.760106e+02,999.000,999.000,12.0,999.0
0,64,5.757648e+02,5.757664e+02,999.000,999.000,12.0,999.0
0,65,7.041055e+02,5.755105e+02,999.000,999.000,12.0,999.0
0,66,8.315955e+02,5.763791e+02,999.000,999.000,12.0,999.0
0,67,9.594631e+02,5.754856e+02,999.000,999.000,12.0,999.0
0,68,1.087539e+03,5.761495e+02,999.000,999.000,12.0,999.0
0,69,1.216386e+03,5.752165e+02,999.000,999.000,12.0,999.0
0,70,1.345321e+03,5.763314e+02,999.000,999.000,12.0,999.0
0,71,1.471529e+03,5.756729e+02,999.000,999.000,12.0,999.0
0,72,1.599931e+03,5.765396e+02,999.000,999.000,12.0,999.0
0,73,1.727782e+03,5.744019e+02,999.000,999.000,12.0,999.0
0,74,1.854740e+03,5.751672e+02,999.000,999.000,12.0,999.0
0,75,6.425194e+01,7.027208e+02,999.000,999.000,12.0,999.0
0,76,1.928668e+02,7.055229e+02,999.000,999.000,12.0,999.0
0,77,3.191563e+02,7.033345e+02,999.000,999.000,12.0,999.0
0,78,4.488331e+02,7.038766e+02,999.000,999.000,12.0,999.0
0,79,5.754283e+02,7.022125e+02,999.000,999.000,12.0,999.0
0,80,7.051513e+02,7.029778e+02,999.000,999.000,12.0,999.0
0,81,8.332159e+02,7.022144e+02,999.000,999.000,12.0,999.0
0,82,9.596169e+02,7.038052e+02,999.000,999.000,12.0,999.0
0,83,1.085999e+03,7.029415e+02,999.000,999.000,12.0,999.0
0,84,1.215652e+03,7.054394e+02,999.000,999.000,12.0,999.0
0,85,1.342609e+03,7.030207e+02,999.000,999.000,12.0,999.0
0,86,1.470685e+03,7.049051e+02,999.000,999.000,12.0,999.0
0,87,1.599747e+03,7.037576e+02,999.000,999.000,12.0,999.0
0,88,1.729360e+03,7.044122e+02,999.000,999.000,12.0,999.0
0,89,1.855908e+03,7.029769e+02,999.000,999.000,12.0,999.0
0,90,6.378042e+01,8.318457e+02,999.000,999.000,12.0,999.0
0,91,1.901495e+02,8.317365e+02,999.000,999.000,12.0,999.0
0,92,3.193939e+02,8.311056e+02,999.000,999.000,12.0,999.0
0,93,4.466049e+02,8.324496e+02,999.000,999.000,12.0,999.0
0,94,5.765203e+02,8.304000e+02,999.000,999.000,12.0,999.0
0,95,7.034718e+02,8.317216e+02,999.000,999.000,12.0,999.0
0,96,8.319561e+02,8.316916e+02,999.000,999.000,12.0,999.0
0,97,9.599833e+02,8.319833e+02,999.000,999.000,12.0,999.0
0,98,1.087812e+03,8.307422e+02,999.000,999.000,12.0,999.0
0,99,1.216953e+03,8.325597e+02,999.000,999.000,12.0,999.0
0,100,1.344487e+03,8.309952e+02,999.000,999.000,12.0,999.0
0,101,1.471680e+03,8.312947e+02,999.000,999.000,12.0,999.0
0,102,1.600154e+03,8.309350e+02,999.000,999.000,12.0,999.0
0,103,1.728553e+03,8.315100e+02,999.000,999.000,12.0,999.0
0,104,1.857371e+03,8.322744e+02,999.000,999.000,12.0,999.0
0,105,6.412983e+01,9.628017e+02,999.000,999.000,12.0,999.0
0,106,1.934476e+02,9.572501e+02,999.000,999.000,12.0,999.0
0,107,3.194058e+02,9.608155e+02,999.000,999.000,12.0,999.0
0,108,4.477662e+02,9.607895e+02,999.000,999.000,12.0,999.0
0,109,5.745128e+02,9.613800e+02,999.000,999.000,12.0,999.0
0,110,7.048219e+02,9.601694e+02,999.000,999.000,12.0,999.0
0,111,8.309674e+02,9.603814e+02,999.000,999.000,12.0,999.0
0,112,9.589675e+02,9.617133e+02,999.000,999.000,12.0,999.0
0,113,1.088842e+03,9.600318e+02,999.000,999.000,12.0,999.0
0,114,1.215467e+03,9.601150e+02,999.000,999.000,12.0,999.0
0,115,1.343247e+03,9.599334e+02,999.000,999.000,12.0,999.0
0,116,1.472953e+03,9.603862e+02,999.000,999.000,12.0,999.0
0,117,1.599816e+03,9.617166e+02,999.000,999.000,12.0,999.0
0,118,1.728920e+03,9.590544e+02,999.000,999.000,12.0,999.0
0,119,1.855597e+03,9.611199e+02,999.000,999.000,12.0,999.0
0,120,6.472667e+01,1.085629e+03,999.000,999.000,12.0,999.0
0,121,1.930785e+02,1.088414e+03,999.000,999.000,12.0,999.0
0,122,3.200823e+02,1.087524e+03,999.000,999.000,12.0,999.0
0,123,4.497990e+02,1.089225e+03,999.000,999.000,12.0,999.0
0,124,5.756039e+02,1.088755e+03,999.000,999.000,12.0,999.0
0,125,7.037883e+02,1.088733e+03,999.000,999.000,12.0,999.0
0,126,8.320794e+02,1.088517e+03,999.000,999.000,12.0,999.0
0,127,9.610055e+02,1.088277e+03,999.000,999.000,12.0,999.0
0,128,1.087712e+03,1.085911e+03,999.000,999.000,12.0,999.0
0,129,1.215563e+03,1.088235e+03,999.000,999.000,12.0,999.0
0,130,1.344254e+03,1.086579e+03,999.000,999.000,12.0,999.0
0,131,1.473250e+03,1.088988e+03,999.000,999.000,12.0,999.0
0,132,1.599583e+03,1.087263e+03,999.000,999.000,12.0,999.0
0,133,1.726722e+03,1.087934e+03,999.000,999.000,12.0,999.0
0,134,1.855869e+03,1.087427e+03,999.000,999.000,12.0,999.0
0,135,6.462376e+01,1.215997e+03,999.000,999.000,12.0,999.0
0,136,1.914572e+02,1.216108e+03,999.000,999.000,12.0,999.0
0,137,3.201242e+02,1.216428e+03,999.000,999.000,12.0,999.0
0,138,4.461310e+02,1.214666e+03,999.000,999.000,12.0,999.0
0,139,5.760213e+02,1.217463e+03,999.000,999.000,12.0,999.0
0,140,7.041027e+02,1.214827e+03,999.000,999.000,12.0,999.0
0,141,8.326225e+02,1.215725e+03,999.000,999.000,12.0,999.0
0,142,9.603093e+02,1.213194e+03,999.000,999.000,12.0,999.0
0,143,1.088772e+03,1.216185e+03,999.000,999.000,12.0,999.0
0,144,1.215006e+03,1.216863e+03,999.000,999.000,12.0,999.0
0,145,1.344660e+03,1.217094e+03,999.000,999.000,12.0,999.0
0,146,1.470349e+03,1.216407e+03,999.000,999.000,12.0,999.0
0,147,1.599403e+03,1.216371e+03,999.000,999.000,12.0,999.0
0,148,1.729106e+03,1.215223e+03,999.000,999.000,12.0,999.0
0,149,1.856851e+03,1.215481e+03,999.000,999.000,12.0,999.0
0,150,6.214699e+01,1.343683e+03,999.000,999.000,12.0,999.0
0,151,1.925884e+02,1.344032e+03,999.000,999.000,12.0,999.0
0,152,3.195692e+02,1.342806e+03,999.000,999.000,12.0,999.0
0,153,4.472221e+02,1.343517e+03,999.000,999.000,12.0,999.0
0,154,5.762045e+02,1.344413e+03,999.000,999.000,12.0,999.0
0,155,7.041289e+02,1.344048e+03,999.000,999.000,12.0,999.0
0,156,8.333943e+02,1.343754e+03,999.000,999.000,12.0,999.0
0,157,9.585580e+02,1.343070e+03,999.000,999.000,12.0,999.0
0,158,1.087572e+03,1.344177e+03,999.000,999.000,12.0,999.0
0,159,1.215857e+03,1.344072e+03,999.000,999.000,12.0,999.0
0,160,1.342159e+03,1.345373e+03,999.000,999.000,12.0,999.0
0,161,1.473173e+03,1.343904e+03,999.000,999.000,12.0,999.0
0,162,1.601756e+03,1.344868e+03,999.000,999.000,12.0,999.0
0,163,1.727375e+03,1.342568e+03,999.000,999.000,12.0,999.0
0,164,1.856382e+03,1.345665e+03,999.000,999.000,12.0,999.0
0,165,6.373089e+01,1.470515e+03,999.000,999.000,12.0,999.0
0,166,1.922704e+02,1.471795e+03,999.000,999.000,12.0,999.0
0,167,3.193245e+02,1.471506e+03,999.000,999.000,12.0,999.0
0,168,4.488316e+02,1.471276e+03,999.000,999.000,12.0,999.0
0,169,5.748344e+02,1.471538e+03,999.000,999.000,12.0,999.0
0,170,7.053634e+02,1.471312e+03,999.000,999.000,12.0,999.0
0,171,8.323564e+02,1.471951e+03,999.000,999.000,12.0,999.0
0,172,9.624247e+02,1.472114e+03,999.000,999.000,12.0,999.0
0,173,1.086349e+03,1.472986e+03,999.000,999.000,12.0,999.0
0,174,1.215904e+03,1.473081e+03,999.000,999.000,12.0,999.0
0,175,1.342714e+03,1.473604e+03,999.000,999.000,12.0,999.0
0,176,1.471860e+03,1.472324e+03,999.000,999.000,12.0,999.0
0,177,1.600435e+03,1.471047e+03,999.000,999.000,12.0,999.0
0,178,1.727080e+03,1.474174e+03,999.000,999.000,12.0,999.0
0,179,1.854565e+03,1.472412e+03,999.000,999.000,12.0,999.0
0,180,6.226623e+01,1.597323e+03,999.000,999.000,12.0,999.0
0,181,1.922209e+02,1.600622e+03,999.000,999.000,12.0,999.0
