plate index,star index,x pixel,y pixel,lambda,beta,Hwmag,nphoton
0,0,4.869552e+01,4.935075e+01,999.000,999.000,13.5,999.0
0,1,1.430205e+02,4.834309e+01,999.000,999.000,13.5,999.0
0,2,2.384265e+02,4.683701e+01,999.000,999.000,13.5,999.0
0,3,3.330750e+02,4.781291e+01,999.000,999.000,13.5,999.0
0,4,4.316468e+02,4.766054e+01,999.000,999.000,13.5,999.0
0,5,5.292476e+02,4.777232e+01,999.000,999.000,13.5,999.0
0,6,6.240331e+02,4.859686e+01,999.000,999.000,13.5,999.0
0,7,7.205118e+02,4.672098e+01,999.000,999.000,13.5,999.0
0,8,8.170232e+02,4.896666e+01,999.000,999.000,13.5,999.0
0,9,9.111179e+02,4.687204e+01,999.000,999.000,13.5,999.0
0,10,1.010652e+03,4.781154e+01,999.000,999.000,13.5,999.0
0,11,1.103123e+03,4.888699e+01,999.000,999.000,13.5,999.0
0,12,1.200374e+03,4.866368e+01,999.000,999.000,13.5,999.0
0,13,1.298740e+03,4.730898e+01,999.000,999.000,13.5,999.0
0,14,1.391886e+03,4.976887e+01,999.000,999.000,13.5,999.0
0,15,1.488114e+03,4.836551e+01,999.000,999.000,13.5,999.0
0,16,1.583488e+03,4.704556e+01,999.000,999.000,13.5,999.0
0,17,1.680335e+03,4.804253e+01,999.000,999.000,13.5,999.0
0,18,1.773873e+03,4.716895e+01,999.000,999.000,13.5,999.0
0,19,1.871353e+03,4.843418e+01,999.000,999.000,13.5,999.0
0,20,4.969409e+01,1.426582e+02,999.000,999.000,13.5,999.0
0,21,1.442113e+02,1.444800e+02,999.000,999.000,13.5,999.0
0,22,2.397596e+02,1.422295e+02,999.000,999.000,13.5,999.0
0,23,3.363729e+02,1.450966e+02,999.000,999.000,13.5,999.0
0,24,4.324146e+02,1.442722e+02,999.000,999.000,13.5,999.0
0,25,5.281521e+02,1.453565e+02,999.000,999.000,13.5,999.0
0,26,6.245786e+02,1.432895e+02,999.000,999.000,13.5,999.0
0,27,7.183404e+02,1.419055e+02,999.000,999.000,13.5,999.0
0,28,8.165913e+02,1.426304e+02,999.000,999.000,13.5,999.0
0,29,9.113265e+02,1.437574e+02,999.000,999.000,13.5,999.0
0,30,1.008786e+03,1.459638e+02,999.000,999.000,13.5,999.0
0,31,1.103979e+03,1.445718e+02,999.000,999.000,13.5,999.0
0,32,1.199002e+03,1.453119e+02,999.000,999.000,13.5,999.0
0,33,1.295928e+03,1.431223e+02,999.000,999.000,13.5,999.0
0,34,1.390993e+03,1.434684e+02,999.000,999.000,13.5,999.0
0,35,1.489013e+03,1.436671e+02,999.000,999.000,13.5,999.0
0,36,1.583971e+03,1.451694e+02,999.000,999.000,13.5,999.0
0,37,1.680853e+03,1.434352e+02,999.000,999.000,13.5,999.0
0,38,1.774885e+03,1.437091e+02,999.000,999.000,13.5,999.0
0,39,1.873619e+03,1.456210e+02,999.000,999.000,13.5,999.0
0,40,4.769894e+01,2.391273e+02,999.000,999.000,13.5,999.0
0,41,1.453653e+02,2.399672e+02,999.000,999.000,13.5,999.0
0,42,2.408541e+02,2.386555e+02,999.000,999.000,13.5,999.0
0,43,3.348991e+02,2.397643e+02,999.000,999.000,13.5,999.0
0,44,4.323232e+02,2.408294e+02,999.000,999.000,13.5,999.0
0,45,5.274575e+02,2.411925e+02,999.000,999.000,13.5,999.0
0,46,6.244094e+02,2.386083e+02,999.000,999.000,13.5,999.0
0,47,7.214325e+02,2.374748e+02,999.000,999.000,13.5,999.0
0,48,8.166887e+02,2.405386e+02,999.000,999.000,13.5,999.0
0,49,9.130679e+02,2.416673e+02,999.000,999.000,13.5,999.0
0,50,1.006828e+03,2.392993e+02,999.000,999.000,13.5,999.0
0,51,1.104204e+03,2.402646e+02,999.000,999.000,13.5,999.0
0,52,1.200359e+03,2.400268e+02,999.000,999.000,13.5,999.0
0,53,1.297089e+03,2.378432e+02,999.000,999.000,13.5,999.0
0,54,1.391381e+03,2.373296e+02,999.000,999.000,13.5,999.0
0,55,1.488569e+03,2.399330e+02,999.000,999.000,13.5,999.0
0,56,1.584429e+03,2.404861e+02,999.000,999.000,13.5,999.0
0,57,1.678476e+03,2.384829e+02,999.000,999.000,13.5,999.0
0,58,1.774960e+03,2.396729e+02,999.000,999.000,13.5,999.0
0,59,1.872445e+03,2.392068e+02,999.000,999.000,13.5,999.0
0,60,4.682343e+01,3.350362e+02,999.000,999.000,13.5,999.0
0,61,1.427731e+02,3.347092e+02,999.000,999.000,13.5,999.0
0,62,2.408952e+02,3.371701e+02,999.000,999.000,13.5,999.0
0,63,3.362856e+02,3.360106e+02,999.000,999.000,13.5,999.0
0,64,4.317648e+02,3.357664e+02,999.000,999.000,13.5,999.0
0,65,5.281055e+02,3.355105e+02,999.000,999.000,13.5,999.0
0,66,6.235955e+02,3.363791e+02,999.000,999.000,13.5,999.0
0,67,7.194631e+02,3.354856e+02,999.000,999.000,13.5,999.0
0,68,8.155394e+02,3.361495e+02,999.000,999.000,13.5,999.0
0,69,9.123861e+02,3.352165e+02,999.000,999.000,13.5,999.0
0,70,1.009321e+03,3.363314e+02,999.000,999.000,13.5,999.0
0,71,1.103529e+03,3.356729e+02,999.000,999.000,13.5,999.0
0,72,1.199931e+03,3.365396e+02,999.000,999.000,13.5,999.0
0,73,1.295782e+03,3.344019e+02,999.000,999.000,13.5,999.0
0,74,1.390740e+03,3.351672e+02,999.000,999.000,13.5,999.0
0,75,1.488252e+03,3.347208e+02,999.000,999.000,13.5,999.0
0,76,1.584867e+03,3.375229e+02,999.000,999.000,13.5,999.0
0,77,1.679156e+03,3.353345e+02,999.000,999.000,13.5,999.0
0,78,1.776833e+03,3.358766e+02,999.000,999.000,13.5,999.0
0,79,1.871428e+03,3.342125e+02,999.000,999.000,13.5,999.0
0,80,4.915130e+01,4.309778e+02,999.000,999.000,13.5,999.0
0,81,1.452159e+02,4.302144e+02,999.000,999.000,13.5,999.0
0,82,2.396169e+02,4.318052e+02,999.000,999.000,13.5,999.0
0,83,3.339991e+02,4.309415e+02,999.000,999.000,13.5,999.0
0,84,4.316520e+02,4.334394e+02,999.000,999.000,13.5,999.0
0,85,5.266088e+02,4.310207e+02,999.000,999.000,13.5,999.0
0,86,6.226853e+02,4.329051e+02,999.000,999.000,13.5,999.0
0,87,7.197472e+02,4.317576e+02,999.000,999.000,13.5,999.0
0,88,8.173604e+02,4.324122e+02,999.000,999.000,13.5,999.0
0,89,9.119079e+02,4.309769e+02,999.000,999.000,13.5,999.0
0,90,1.007780e+03,4.318457e+02,999.000,999.000,13.5,999.0
0,91,1.102150e+03,4.317365e+02,999.000,999.000,13.5,999.0
0,92,1.199394e+03,4.311056e+02,999.000,999.000,13.5,999.0
0,93,1.294605e+03,4.324496e+02,999.000,999.000,13.5,999.0
0,94,1.392520e+03,4.304000e+02,999.000,999.000,13.5,999.0
0,95,1.487472e+03,4.317216e+02,999.000,999.000,13.5,999.0
0,96,1.583956e+03,4.316916e+02,999.000,999.000,13.5,999.0
0,97,1.679983e+03,4.319833e+02,999.000,999.000,13.5,999.0
