plate index,star index,x pixel,y pixel,lambda,beta,Hwmag,nphoton
0,0,4.982676e+01,4.855326e+01,999.000,999.000,13.5,999.0
0,1,1.409217e+02,4.821760e+01,999.000,999.000,13.5,999.0
0,2,2.409581e+02,4.794201e+01,999.000,999.000,13.5,999.0
0,3,3.360696e+02,4.568106e+01,999.000,999.000,13.5,999.0
0,4,4.333183e+02,4.843149e+01,999.000,999.000,13.5,999.0
0,5,5.283856e+02,4.587372e+01,999.000,999.000,13.5,999.0
0,6,6.258273e+02,4.890992e+01,999.000,999.000,13.5,999.0
0,7,7.200317e+02,4.860597e+01,999.000,999.000,13.5,999.0
0,8,8.154838e+02,4.883006e+01,999.000,999.000,13.5,999.0
0,9,9.125805e+02,4.882770e+01,999.000,999.000,13.5,999.0
0,10,1.008432e+03,4.829851e+01,999.000,999.000,13.5,999.0
0,11,1.103643e+03,4.746500e+01,999.000,999.000,13.5,999.0
0,12,1.199753e+03,4.769294e+01,999.000,999.000,13.5,999.0
0,13,1.296719e+03,4.950807e+01,999.000,999.000,13.5,999.0
0,14,1.392704e+03,4.741777e+01,999.000,999.000,13.5,999.0
0,15,1.487506e+03,4.777188e+01,999.000,999.000,13.5,999.0
0,16,1.583632e+03,4.727549e+01,999.000,999.000,13.5,999.0
0,17,1.678193e+03,4.748275e+01,999.000,999.000,13.5,999.0
0,18,1.777679e+03,4.769344e+01,999.000,999.000,13.5,999.0
0,19,1.871776e+03,4.825655e+01,999.000,999.000,13.5,999.0
0,20,4.933728e+01,1.437061e+02,999.000,999.000,13.5,999.0
0,21,1.444175e+02,1.436453e+02,999.000,999.000,13.5,999.0
0,22,2.419440e+02,1.433832e+02,999.000,999.000,13.5,999.0
0,23,3.375371e+02,1.440896e+02,999.000,999.000,13.5,999.0
0,24,4.323183e+02,1.426558e+02,999.000,999.000,13.5,999.0
0,25,5.294808e+02,1.440522e+02,999.000,999.000,13.5,999.0
0,26,6.230499e+02,1.453100e+02,999.000,999.000,13.5,999.0
0,27,7.212586e+02,1.432331e+02,999.000,999.000,13.5,999.0
0,28,8.145196e+02,1.439546e+02,999.000,999.000,13.5,999.0
0,29,9.123432e+02,1.468172e+02,999.000,999.000,13.5,999.0
0,30,1.009065e+03,1.430073e+02,999.000,999.000,13.5,999.0
0,31,1.104224e+03,1.423789e+02,999.000,999.000,13.5,999.0
0,32,1.199633e+03,1.435732e+02,999.000,999.000,13.5,999.0
0,33,1.295194e+03,1.458069e+02,999.000,999.000,13.5,999.0
0,34,1.391657e+03,1.460351e+02,999.000,999.000,13.5,999.0
0,35,1.489051e+03,1.427840e+02,999.000,999.000,13.5,999.0
0,36,1.584891e+03,1.445701e+02,999.000,999.000,13.5,999.0
0,37,1.679738e+03,1.440045e+02,999.000,999.000,13.5,999.0
0,38,1.774754e+03,1.434116e+02,999.000,999.000,13.5,999.0
0,39,1.872674e+03,1.420543e+02,999.000,999.000,13.5,999.0
0,40,4.655013e+01,2.410246e+02,999.000,999.000,13.5,999.0
0,41,1.434691e+02,2.391395e+02,999.000,999.000,13.5,999.0
0,42,2.392652e+02,2.402990e+02,999.000,999.000,13.5,999.0
0,43,3.367433e+02,2.400819e+02,999.000,999.000,13.5,999.0
0,44,4.322359e+02,2.418702e+02,999.000,999.000,13.5,999.0
0,45,5.284619e+02,2.411760e+02,999.000,999.000,13.5,999.0
0,46,6.242724e+02,2.388447e+02,999.000,999.000,13.5,999.0
0,47,7.193221e+02,2.397376e+02,999.000,999.000,13.5,999.0
0,48,8.165355e+02,2.410368e+02,999.000,999.000,13.5,999.0
0,49,9.134125e+02,2.386670e+02,999.000,999.000,13.5,999.0
0,50,1.007963e+03,2.396077e+02,999.000,999.000,13.5,999.0
0,51,1.104634e+03,2.402276e+02,999.000,999.000,13.5,999.0
0,52,1.199874e+03,2.383842e+02,999.000,999.000,13.5,999.0
