plate index,star index,x pixel,y pixel,lambda,beta,Hwmag,nphoton
0,0,1.919932e+02,1.906024e+02,999.000,999.000,14.5,999.0
0,1,5.770461e+02,1.907960e+02,999.000,999.000,14.5,999.0
0,2,9.607416e+02,1.906977e+02,999.000,999.000,14.5,999.0
0,3,1.344724e+03,1.913773e+02,999.000,999.000,14.5,999.0
0,4,1.729619e+03,1.934473e+02,999.000,999.000,14.5,999.0
0,5,1.907944e+02,5.743987e+02,999.000,999.000,14.5,999.0
0,6,5.753730e+02,5.769440e+02,999.000,999.000,14.5,999.0
0,7,9.586793e+02,5.772625e+02,999.000,999.000,14.5,999.0
0,8,1.343892e+03,5.756445e+02,999.000,999.000,14.5,999.0
0,9,1.728999e+03,5.752991e+02,999.000,999.000,14.5,999.0
0,10,1.919781e+02,9.604721e+02,999.000,999.000,14.5,999.0
0,11,5.764959e+02,9.612146e+02,999.000,999.000,14.5,999.0
0,12,9.580892e+02,9.621555e+02,999.000,999.000,14.5,999.0
0,13,1.344147e+03,9.608918e+02,999.000,999.000,14.5,999.0
0,14,1.727093e+03,9.615938e+02,999.000,999.000,14.5,999.0
0,15,1.937754e+02,1.343550e+03,999.000,999.000,14.5,999.0
0,16,5.768868e+02,1.343126e+03,999.000,999.000,14.5,999.0
0,17,9.609493e+02,1.342280e+03,999.000,999.000,14.5,999.0
0,18,1.343942e+03,1.342846e+03,999.000,999.000,14.5,999.0
0,19,1.728613e+03,1.343637e+03,999.000,999.000,14.5,999.0
0,20,1.926579e+02,1.728193e+03,999.000,999.000,14.5,999.0
0,21,5.756556e+02,1.726687e+03,999.000,999.000,14.5,999.0
0,22,9.595026e+02,1.728816e+03,999.000,999.000,14.5,999.0
0,23,1.343885e+03,1.727897e+03,999.000,999.000,14.5,999.0
0,24,1.727395e+03,1.727358e+03,999.000,999.000,14.5,999.0
