plate index,star index,x pixel,y pixel,lambda,beta,Hwmag,nphoton
0,0,6.340528e+01,6.207494e+01,999.000,999.000,12.5,999.0
0,1,1.926308e+02,6.098120e+01,999.000,999.000,12.5,999.0
0,2,3.210394e+02,6.515446e+01,999.000,999.000,12.5,999.0
0,3,4.490309e+02,6.556278e+01,999.000,999.000,12.5,999.0
0,4,5.778178e+02,6.532952e+01,999.000,999.000,12.5,999.0
0,5,7.036148e+02,6.357041e+01,999.000,999.000,12.5,999.0
0,6,8.325442e+02,6.392711e+01,999.000,999.000,12.5,999.0
0,7,9.596338e+02,6.370845e+01,999.000,999.000,12.5,999.0
0,8,1.086575e+03,6.536824e+01,999.000,999.000,12.5,999.0
0,9,1.215296e+03,6.487197e+01,999.000,999.000,12.5,999.0
0,10,1.344136e+03,6.405838e+01,999.000,999.000,12.5,999.0
0,11,1.471085e+03,6.470812e+01,999.000,999.000,12.5,999.0
0,12,1.599809e+03,6.536031e+01,999.000,999.000,12.5,999.0
0,13,1.729120e+03,6.437453e+01,999.000,999.000,12.5,999.0
0,14,1.856570e+03,6.291448e+01,999.000,999.000,12.5,999.0
0,15,6.457234e+01,1.919252e+02,999.000,999.000,12.5,999.0
0,16,1.923451e+02,1.915733e+02,999.000,999.000,12.5,999.0
0,17,3.198247e+02,1.904082e+02,999.000,999.000,12.5,999.0
0,18,4.461323e+02,1.899541e+02,999.000,999.000,12.5,999.0
0,19,5.769915e+02,1.921487e+02,999.000,999.000,12.5,999.0
0,20,7.024933e+02,1.909546e+02,999.000,999.000,12.5,999.0
0,21,8.322161e+02,1.924143e+02,999.000,999.000,12.5,999.0
0,22,9.598916e+02,1.911998e+02,999.000,999.000,12.5,999.0
0,23,1.088137e+03,1.928030e+02,999.000,999.000,12.5,999.0
0,24,1.216252e+03,1.928851e+02,999.000,999.000,12.5,999.0
0,25,1.343666e+03,1.923823e+02,999.000,999.000,12.5,999.0
0,26,1.472901e+03,1.908007e+02,999.000,999.000,12.5,999.0
0,27,1.598715e+03,1.899587e+02,999.000,999.000,12.5,999.0
0,28,1.728792e+03,1.941419e+02,999.000,999.000,12.5,999.0
0,29,1.854308e+03,1.919465e+02,999.000,999.000,12.5,999.0
0,30,6.518633e+01,3.220493e+02,999.000,999.000,12.5,999.0
0,31,1.914910e+02,3.197624e+02,999.000,999.000,12.5,999.0
0,32,3.203741e+02,3.188209e+02,999.000,999.000,12.5,999.0
0,33,4.495081e+02,3.200038e+02,999.000,999.000,12.5,999.0
0,34,5.738373e+02,3.187667e+02,999.000,999.000,12.5,999.0
0,35,7.036854e+02,3.200469e+02,999.000,999.000,12.5,999.0
0,36,8.325735e+02,3.216459e+02,999.000,999.000,12.5,999.0
0,37,9.608993e+02,3.209013e+02,999.000,999.000,12.5,999.0
0,38,1.089358e+03,3.231010e+02,999.000,999.000,12.5,999.0
0,39,1.216606e+03,3.203708e+02,999.000,999.000,12.5,999.0
0,40,1.344514e+03,3.203483e+02,999.000,999.000,12.5,999.0
0,41,1.472106e+03,3.190972e+02,999.000,999.000,12.5,999.0
0,42,1.600266e+03,3.190703e+02,999.000,999.000,12.5,999.0
0,43,1.728071e+03,3.202765e+02,999.000,999.000,12.5,999.0
0,44,1.856992e+03,3.191122e+02,999.000,999.000,12.5,999.0
0,45,6.415933e+01,4.476867e+02,999.000,999.000,12.5,999.0
0,46,1.926689e+02,4.476958e+02,999.000,999.000,12.5,999.0
0,47,3.216161e+02,4.468446e+02,999.000,999.000,12.5,999.0
0,48,4.491702e+02,4.503403e+02,999.000,999.000,12.5,999.0
0,49,5.756559e+02,4.460599e+02,999.000,999.000,12.5,999.0
0,50,7.038966e+02,4.481562e+02,999.000,999.000,12.5,999.0
0,51,8.327348e+02,4.490003e+02,999.000,999.000,12.5,999.0
0,52,9.593577e+02,4.491376e+02,999.000,999.000,12.5,999.0
0,53,1.086169e+03,4.475852e+02,999.000,999.000,12.5,999.0
0,54,1.214989e+03,4.469681e+02,999.000,999.000,12.5,999.0
0,55,1.344539e+03,4.504780e+02,999.000,999.000,12.5,999.0
0,56,1.471789e+03,4.502227e+02,999.000,999.000,12.5,999.0
0,57,1.599643e+03,4.481801e+02,999.000,999.000,12.5,999.0
0,58,1.728747e+03,4.480516e+02,999.000,999.000,12.5,999.0
0,59,1.854948e+03,4.481323e+02,999.000,999.000,12.5,999.0
0,60,6.626450e+01,5.748876e+02,999.000,999.000,12.5,999.0
0,61,1.920230e+02,5.759842e+02,999.000,999.000,12.5,999.0
0,62,3.196758e+02,5.771388e+02,999.000,999.000,12.5,999.0
0,63,4.500370e+02,5.767829e+02,999.000,999.000,12.5,999.0
0,64,5.749110e+02,5.750648e+02,999.000,999.000,12.5,999.0
0,65,7.035027e+02,5.768165e+02,999.000,999.000,12.5,999.0
0,66,8.319106e+02,5.751785e+02,999.000,999.000,12.5,999.0
0,67,9.590397e+02,5.743585e+02,999.000,999.000,12.5,999.0
0,68,1.087660e+03,5.763933e+02,999.000,999.000,12.5,999.0
0,69,1.216583e+03,5.766869e+02,999.000,999.000,12.5,999.0
0,70,1.344169e+03,5.775289e+02,999.000,999.000,12.5,999.0
0,71,1.471951e+03,5.751601e+02,999.000,999.000,12.5,999.0
0,72,1.600988e+03,5.771063e+02,999.000,999.000,12.5,999.0
0,73,1.729887e+03,5.765855e+02,999.000,999.000,12.5,999.0
0,74,1.857563e+03,5.762876e+02,999.000,999.000,12.5,999.0
0,75,6.190664e+01,7.035918e+02,999.000,999.000,12.5,999.0
0,76,1.933710e+02,7.037712e+02,999.000,999.000,12.5,999.0
0,77,3.207757e+02,7.045338e+02,999.000,999.000,12.5,999.0
0,78,4.484080e+02,7.043629e+02,999.000,999.000,12.5,999.0
0,79,5.750168e+02,7.027911e+02,999.000,999.000,12.5,999.0
0,80,7.035480e+02,7.034110e+02,999.000,999.000,12.5,999.0
0,81,8.317904e+02,7.039190e+02,999.000,999.000,12.5,999.0
0,82,9.586074e+02,7.050097e+02,999.000,999.000,12.5,999.0
0,83,1.089234e+03,7.044874e+02,999.000,999.000,12.5,999.0
0,84,1.216891e+03,7.039734e+02,999.000,999.000,12.5,999.0
0,85,1.343987e+03,7.037473e+02,999.000,999.000,12.5,999.0
0,86,1.471052e+03,7.056321e+02,999.000,999.000,12.5,999.0
0,87,1.601346e+03,7.035329e+02,999.000,999.000,12.5,999.0
0,88,1.728641e+03,7.032077e+02,999.000,999.000,12.5,999.0
0,89,1.857063e+03,7.035403e+02,999.000,999.000,12.5,999.0
0,90,6.358141e+01,8.323681e+02,999.000,999.000,12.5,999.0
0,91,1.943958e+02,8.320060e+02,999.000,999.000,12.5,999.0
0,92,3.198612e+02,8.314417e+02,999.000,999.000,12.5,999.0
0,93,4.499548e+02,8.315208e+02,999.000,999.000,12.5,999.0
0,94,5.739951e+02,8.325502e+02,999.000,999.000,12.5,999.0
0,95,7.043083e+02,8.324959e+02,999.000,999.000,12.5,999.0
0,96,8.320825e+02,8.323341e+02,999.000,999.000,12.5,999.0
0,97,9.574783e+02,8.310444e+02,999.000,999.000,12.5,999.0
0,98,1.087355e+03,8.320152e+02,999.000,999.000,12.5,999.0
0,99,1.214775e+03,8.332532e+02,999.000,999.000,12.5,999.0
0,100,1.342593e+03,8.312641e+02,999.000,999.000,12.5,999.0
0,101,1.471246e+03,8.337466e+02,999.000,999.000,12.5,999.0
0,102,1.598830e+03,8.322481e+02,999.000,999.000,12.5,999.0
0,103,1.728326e+03,8.329905e+02,999.000,999.000,12.5,999.0
0,104,1.856465e+03,8.309769e+02,999.000,999.000,12.5,999.0
0,105,6.426864e+01,9.614328e+02,999.000,999.000,12.5,999.0
0,106,1.911711e+02,9.600986e+02,999.000,999.000,12.5,999.0
0,107,3.195178e+02,9.604583e+02,999.000,999.000,12.5,999.0
0,108,4.496784e+02,9.607669e+02,999.000,999.000,12.5,999.0
0,109,5.756553e+02,9.616797e+02,999.000,999.000,12.5,999.0
0,110,7.039792e+02,9.598909e+02,999.000,999.000,12.5,999.0
0,111,8.314122e+02,9.607062e+02,999.000,999.000,12.5,999.0
0,112,9.605274e+02,9.602788e+02,999.000,999.000,12.5,999.0
0,113,1.088885e+03,9.585376e+02,999.000,999.000,12.5,999.0
0,114,1.216796e+03,9.588975e+02,999.000,999.000,12.5,999.0
0,115,1.344426e+03,9.586488e+02,999.000,999.000,12.5,999.0
0,116,1.472710e+03,9.599410e+02,999.000,999.000,12.5,999.0
0,117,1.599787e+03,9.603264e+02,999.000,999.000,12.5,999.0
0,118,1.728621e+03,9.606058e+02,999.000,999.000,12.5,999.0
0,119,1.855011e+03,9.611000e+02,999.000,999.000,12.5,999.0
0,120,6.410095e+01,1.088362e+03,999.000,999.000,12.5,999.0
0,121,1.928649e+02,1.086812e+03,999.000,999.000,12.5,999.0
0,122,3.189845e+02,1.089879e+03,999.000,999.000,12.5,999.0
0,123,4.487789e+02,1.088258e+03,999.000,999.000,12.5,999.0
0,124,5.763176e+02,1.087470e+03,999.000,999.000,12.5,999.0
0,125,7.027748e+02,1.086447e+03,999.000,999.000,12.5,999.0
0,126,8.302969e+02,1.088660e+03,999.000,999.000,12.5,999.0
0,127,9.583476e+02,1.086523e+03,999.000,999.000,12.5,999.0
0,128,1.086954e+03,1.089285e+03,999.000,999.000,12.5,999.0
0,129,1.216319e+03,1.088303e+03,999.000,999.000,12.5,999.0
0,130,1.344248e+03,1.086254e+03,999.000,999.000,12.5,999.0
0,131,1.473228e+03,1.087601e+03,999.000,999.000,12.5,999.0
0,132,1.602269e+03,1.089906e+03,999.000,999.000,12.5,999.0
0,133,1.727521e+03,1.086102e+03,999.000,999.000,12.5,999.0
0,134,1.853961e+03,1.087483e+03,999.000,999.000,12.5,999.0
