plate index,star index,x pixel,y pixel,lambda,beta,Hwmag,nphoton
0,0,1.938268e+02,1.925533e+02,999.000,999.000,13.0,999.0
0,1,5.729217e+02,1.922176e+02,999.000,999.000,13.0,999.0
0,2,9.609581e+02,1.919420e+02,999.000,999.000,13.0,999.0
0,3,1.344070e+03,1.896811e+02,999.000,999.000,13.0,999.0
0,4,1.729318e+03,1.924315e+02,999.000,999.000,13.0,999.0
0,5,1.923856e+02,5.738737e+02,999.000,999.000,13.0,999.0
0,6,5.778273e+02,5.769099e+02,999.000,999.000,13.0,999.0
0,7,9.600317e+02,5.766060e+02,999.000,999.000,13.0,999.0
0,8,1.343484e+03,5.768301e+02,999.000,999.000,13.0,999.0
0,9,1.728580e+03,5.768277e+02,999.000,999.000,13.0,999.0
0,10,1.924321e+02,9.602985e+02,999.000,999.000,13.0,999.0
0,11,5.756432e+02,9.594650e+02,999.000,999.000,13.0,999.0
0,12,9.597527e+02,9.596929e+02,999.000,999.000,13.0,999.0
0,13,1.344719e+03,9.615081e+02,999.000,999.000,13.0,999.0
0,14,1.728704e+03,9.594178e+02,999.000,999.000,13.0,999.0
0,15,1.915061e+02,1.343772e+03,999.000,999.000,13.0,999.0
0,16,5.756323e+02,1.343275e+03,999.000,999.000,13.0,999.0
0,17,9.581932e+02,1.343483e+03,999.000,999.000,13.0,999.0
0,18,1.345679e+03,1.343693e+03,999.000,999.000,13.0,999.0
0,19,1.727776e+03,1.344257e+03,999.000,999.000,13.0,999.0
0,20,1.933373e+02,1.727706e+03,999.000,999.000,13.0,999.0
0,21,5.764175e+02,1.727645e+03,999.000,999.000,13.0,999.0
0,22,9.619440e+02,1.727383e+03,999.000,999.000,13.0,999.0
0,23,1.345537e+03,1.728090e+03,999.000,999.000,13.0,999.0
0,24,1.728318e+03,1.726656e+03,999.000,999.000,13.0,999.0
