plate index,star index,x pixel,y pixel,lambda,beta,Hwmag,nphoton
0,0,1.914053e+02,1.900749e+02,999.000,999.000,13.5,999.0
0,1,5.766308e+02,1.889812e+02,999.000,999.000,13.5,999.0
0,2,9.610394e+02,1.931545e+02,999.000,999.000,13.5,999.0
0,3,1.345031e+03,1.935628e+02,999.000,999.000,13.5,999.0
0,4,1.729818e+03,1.933295e+02,999.000,999.000,13.5,999.0
0,5,1.916148e+02,5.755704e+02,999.000,999.000,13.5,999.0
0,6,5.765442e+02,5.759271e+02,999.000,999.000,13.5,999.0
0,7,9.596338e+02,5.757085e+02,999.000,999.000,13.5,999.0
0,8,1.342575e+03,5.773682e+02,999.000,999.000,13.5,999.0
0,9,1.727296e+03,5.768720e+02,999.000,999.000,13.5,999.0
0,10,1.921362e+02,9.600584e+02,999.000,999.000,13.5,999.0
0,11,5.750848e+02,9.607081e+02,999.000,999.000,13.5,999.0
0,12,9.598085e+02,9.613603e+02,999.000,999.000,13.5,999.0
0,13,1.345120e+03,9.603745e+02,999.000,999.000,13.5,999.0
0,14,1.728570e+03,9.589145e+02,999.000,999.000,13.5,999.0
0,15,1.925723e+02,1.343925e+03,999.000,999.000,13.5,999.0
0,16,5.763451e+02,1.343573e+03,999.000,999.000,13.5,999.0
0,17,9.598247e+02,1.342408e+03,999.000,999.000,13.5,999.0
0,18,1.342132e+03,1.341954e+03,999.000,999.000,13.5,999.0
0,19,1.728991e+03,1.344149e+03,999.000,999.000,13.5,999.0
0,20,1.904933e+02,1.726955e+03,999.000,999.000,13.5,999.0
0,21,5.762161e+02,1.728414e+03,999.000,999.000,13.5,999.0
0,22,9.598916e+02,1.727200e+03,999.000,999.000,13.5,999.0
0,23,1.344137e+03,1.728803e+03,999.000,999.000,13.5,999.0
0,24,1.728252e+03,1.728885e+03,999.000,999.000,13.5,999.0
