plate index,star index,x pixel,y pixel,lambda,beta,Hwmag,nphoton
0,0,1.931013e+02,1.932544e+02,999.000,999.000,14.5,999.0
0,1,5.763384e+02,1.927769e+02,999.000,999.000,14.5,999.0
0,2,9.594600e+02,1.929649e+02,999.000,999.000,14.5,999.0
0,3,1.342740e+03,1.909178e+02,999.000,999.000,14.5,999.0
0,4,1.726105e+03,1.928670e+02,999.000,999.000,14.5,999.0
0,5,1.920186e+02,5.758318e+02,999.000,999.000,14.5,999.0
0,6,5.751894e+02,5.758103e+02,999.000,999.000,14.5,999.0
0,7,9.591278e+02,5.771206e+02,999.000,999.000,14.5,999.0
0,8,1.343778e+03,5.755632e+02,999.000,999.000,14.5,999.0
0,9,1.727948e+03,5.747204e+02,999.000,999.000,14.5,999.0
0,10,1.897232e+02,9.595305e+02,999.000,999.000,14.5,999.0
0,11,5.769251e+02,9.588032e+02,999.000,999.000,14.5,999.0
0,12,9.579732e+02,9.581601e+02,999.000,999.000,14.5,999.0
0,13,1.345860e+03,9.598544e+02,999.000,999.000,14.5,999.0
0,14,1.728591e+03,9.603983e+02,999.000,999.000,14.5,999.0
0,15,1.915282e+02,1.341838e+03,999.000,999.000,14.5,999.0
0,16,5.773430e+02,1.344014e+03,999.000,999.000,14.5,999.0
0,17,9.600208e+02,1.344255e+03,999.000,999.000,14.5,999.0
0,18,1.344691e+03,1.344173e+03,999.000,999.000,14.5,999.0
0,19,1.728107e+03,1.342730e+03,999.000,999.000,14.5,999.0
0,20,1.930965e+02,1.727689e+03,999.000,999.000,14.5,999.0
0,21,5.770614e+02,1.727814e+03,999.000,999.000,14.5,999.0
0,22,9.590927e+02,1.728433e+03,999.000,999.000,14.5,999.0
0,23,1.343388e+03,1.726713e+03,999.000,999.000,14.5,999.0
0,24,1.728343e+03,1.728383e+03,999.000,999.000,14.5,999.0
