plate index,star index,x pixel,y pixel,lambda,beta,Hwmag,nphoton
0,0,1.926955e+02,1.933507e+02,999.000,999.000,14.5,999.0
0,1,5.750205e+02,1.923431e+02,999.000,999.000,14.5,999.0
0,2,9.584265e+02,1.908370e+02,999.000,999.000,14.5,999.0
0,3,1.341075e+03,1.918129e+02,999.000,999.000,14.5,999.0
0,4,1.727647e+03,1.916605e+02,999.000,999.000,14.5,999.0
0,5,1.932476e+02,5.757723e+02,999.000,999.000,14.5,999.0
0,6,5.760331e+02,5.765969e+02,999.000,999.000,14.5,999.0
0,7,9.605118e+02,5.747210e+02,999.000,999.000,14.5,999.0
0,8,1.345023e+03,5.769667e+02,999.000,999.000,14.5,999.0
0,9,1.727118e+03,5.748720e+02,999.000,999.000,14.5,999.0
0,10,1.946523e+02,9.598115e+02,999.000,999.000,14.5,999.0
0,11,5.751231e+02,9.608870e+02,999.000,999.000,14.5,999.0
0,12,9.603736e+02,9.606637e+02,999.000,999.000,14.5,999.0
0,13,1.346740e+03,9.593090e+02,999.000,999.000,14.5,999.0
0,14,1.727886e+03,9.617689e+02,999.000,999.000,14.5,999.0
0,15,1.921143e+02,1.344366e+03,999.000,999.000,14.5,999.0
0,16,5.754881e+02,1.343046e+03,999.000,999.000,14.5,999.0
0,17,9.603345e+02,1.344043e+03,999.000,999.000,14.5,999.0
0,18,1.341873e+03,1.343169e+03,999.000,999.000,14.5,999.0
0,19,1.727353e+03,1.344434e+03,999.000,999.000,14.5,999.0
0,20,1.936941e+02,1.726658e+03,999.000,999.000,14.5,999.0
0,21,5.762113e+02,1.728480e+03,999.000,999.000,14.5,999.0
0,22,9.597596e+02,1.726229e+03,999.000,999.000,14.5,999.0
0,23,1.344373e+03,1.729097e+03,999.000,999.000,14.5,999.0
0,24,1.728415e+03,1.728272e+03,999.000,999.000,14.5,999.0
